close_dollar,close,high_dollar,high,low_dollar,low,open_dollar,open,change_over_time,change_over_time_s,u_open,u_open_dollar,u_close,u_close_dollar,u_high,u_high_dollar,u_low,u_low_dollar,u_volume,change_percent,change_percent_s,volume,date,label,change
"$1,527.84 ",1527.84,"$1,533.80 ",1533.8,"$1,504.11 ",1504.11,"$1,514.65 ",1514.6501,7.533988717,7.53%,1514.6501,"$1,514.65 ",1527.84,"$1,527.84 ",1533.8,"$1,533.80 ",1504.11,"$1,504.11 ",5227509,0.016,0.02%,5227509,4/18/18,18-Apr-18,24.01
"$1,556.91 ",1556.91,"$1,568.52 ",1568.52,"$1,539.06 ",1539.06,"$1,543.22 ",1543.22,7.696363738,7.70%,1543.22,"$1,543.22 ",1556.91,"$1,556.91 ",1568.52,"$1,568.52 ",1539.06,"$1,539.06 ",6523728,0.019,0.02%,6523728,4/19/18,19-Apr-18,29.07
"$1,527.49 ",1527.49,"$1,561.20 ",1561.1999,"$1,516.09 ",1516.093,"$1,561.20 ",1561.1999,7.532033737,7.53%,1561.1999,"$1,561.20 ",1527.49,"$1,527.49 ",1561.1999,"$1,561.20 ",1516.093,"$1,516.09 ",5541622,-0.0189,-0.02%,5541622,4/20/18,20-Apr-18,-29.42
"$1,517.86 ",1517.86,"$1,548.00 ",1548,"$1,503.41 ",1503.4103,"$1,546.69 ",1546.6947,7.47824387,7.48%,1546.6947,"$1,546.69 ",1517.86,"$1,517.86 ",1548,"$1,548.00 ",1503.4103,"$1,503.41 ",4465424,-0.0063,-0.01%,4465424,4/23/18,23-Apr-18,-9.63
"$1,460.09 ",1460.09,"$1,539.50 ",1539.5,"$1,448.45 ",1448.4475,"$1,535.80 ",1535.8,7.155560521,7.16%,1535.8,"$1,535.80 ",1460.09,"$1,460.09 ",1539.5,"$1,539.50 ",1448.4475,"$1,448.45 ",7494699,-0.0381,-0.04%,7494699,4/24/18,24-Apr-18,-57.77
"$1,460.17 ",1460.17,"$1,469.99 ",1469.99,"$1,415.02 ",1415.02,"$1,458.00 ",1458,7.156007373,7.16%,1458,"$1,458.00 ",1460.17,"$1,460.17 ",1469.99,"$1,469.99 ",1415.02,"$1,415.02 ",6587290,0.0001,0.00%,6587290,4/25/18,25-Apr-18,0.08
"$1,517.96 ",1517.96,"$1,529.42 ",1529.42,"$1,478.50 ",1478.5,"$1,485.01 ",1485.01,7.478802435,7.48%,1485.01,"$1,485.01 ",1517.96,"$1,517.96 ",1529.42,"$1,529.42 ",1478.5,"$1,478.50 ",8801101,0.0396,0.04%,8801101,4/26/18,26-Apr-18,57.79
"$1,572.62 ",1572.62,"$1,638.10 ",1638.1,"$1,567.39 ",1567.386,"$1,634.01 ",1634.01,7.784114394,7.78%,1634.01,"$1,634.01 ",1572.62,"$1,572.62 ",1638.1,"$1,638.10 ",1567.386,"$1,567.39 ",13053241,0.036,0.04%,13053241,4/27/18,27-Apr-18,54.66
"$1,566.13 ",1566.13,"$1,596.00 ",1596,"$1,560.94 ",1560.941,"$1,582.50 ",1582.5,7.747863487,7.75%,1582.5,"$1,582.50 ",1566.13,"$1,566.13 ",1596,"$1,596.00 ",1560.941,"$1,560.94 ",5464085,-0.0041,0.00%,5464085,4/30/18,30-Apr-18,-6.49
"$1,582.26 ",1582.26,"$1,585.00 ",1585,"$1,552.18 ",1552.18,"$1,563.22 ",1563.22,7.837960118,7.84%,1563.22,"$1,563.22 ",1582.26,"$1,582.26 ",1585,"$1,585.00 ",1552.18,"$1,552.18 ",4572071,0.0103,0.01%,4572071,5/1/18,1-May-18,16.13
"$1,569.68 ",1569.68,"$1,588.50 ",1588.4992,"$1,566.36 ",1566.36,"$1,580.98 ",1580.98,7.767692565,7.77%,1580.98,"$1,580.98 ",1569.68,"$1,569.68 ",1588.4992,"$1,588.50 ",1566.36,"$1,566.36 ",4360273,-0.008,-0.01%,4360273,5/2/18,2-May-18,-12.58
"$1,572.08 ",1572.075,"$1,574.80 ",1574.8,"$1,546.02 ",1546.02,"$1,560.01 ",1560.01,7.781070212,7.78%,1560.01,"$1,560.01 ",1572.075,"$1,572.08 ",1574.8,"$1,574.80 ",1546.02,"$1,546.02 ",4251917,0.0015,0.00%,4251917,5/3/18,3-May-18,2.395
"$1,580.95 ",1580.95,"$1,584.90 ",1584.9,"$1,562.19 ",1562.19,"$1,562.45 ",1562.45,7.830642909,7.83%,1562.45,"$1,562.45 ",1580.95,"$1,580.95 ",1584.9,"$1,584.90 ",1562.19,"$1,562.19 ",3443567,0.0056,0.01%,3443567,5/4/18,4-May-18,8.875
"$1,600.14 ",1600.14,"$1,606.95 ",1606.949,"$1,587.83 ",1587.83,"$1,589.34 ",1589.337,7.937831648,7.94%,1589.337,"$1,589.34 ",1600.14,"$1,600.14 ",1606.949,"$1,606.95 ",1587.83,"$1,587.83 ",3801855,0.0121,0.01%,3801855,5/7/18,7-May-18,19.19
"$1,592.39 ",1592.39,"$1,596.88 ",1596.88,"$1,582.51 ",1582.51,"$1,595.00 ",1595,7.894542814,7.89%,1595,"$1,595.00 ",1592.39,"$1,592.39 ",1596.88,"$1,596.88 ",1582.51,"$1,582.51 ",3067949,-0.0048,0.00%,3067949,5/8/18,8-May-18,-7.75
"$1,608.00 ",1608,"$1,608.00 ",1608,"$1,592.00 ",1592,"$1,600.00 ",1600,7.981734905,7.98%,1600,"$1,600.00 ",1608,"$1,608.00 ",1608,"$1,608.00 ",1592,"$1,592.00 ",3637302,0.0098,0.01%,3637302,5/9/18,9-May-18,15.61
"$1,609.08 ",1609.08,"$1,615.60 ",1615.6,"$1,603.44 ",1603.44,"$1,608.48 ",1608.4754,7.987767413,7.99%,1608.4754,"$1,608.48 ",1609.08,"$1,609.08 ",1615.6,"$1,615.60 ",1603.44,"$1,603.44 ",2817450,0.0007,0.00%,2817450,5/10/18,10-May-18,1.08
"$1,602.91 ",1602.91,"$1,611.10 ",1611.1,"$1,597.89 ",1597.891,"$1,610.99 ",1610.99,7.953303916,7.95%,1610.99,"$1,610.99 ",1602.91,"$1,602.91 ",1611.1,"$1,611.10 ",1597.891,"$1,597.89 ",2263900,-0.0038,0.00%,2263900,5/11/18,11-May-18,-6.17
"$1,601.54 ",1601.54,"$1,611.18 ",1611.18,"$1,600.05 ",1600.05,"$1,604.00 ",1604,7.945651567,7.95%,1604,"$1,604.00 ",1601.54,"$1,601.54 ",1611.18,"$1,611.18 ",1600.05,"$1,600.05 ",2509483,-0.0009,0.00%,2509483,5/14/18,14-May-18,-1.37
"$1,576.12 ",1576.12,"$1,587.80 ",1587.8047,"$1,565.22 ",1565.2201,"$1,587.80 ",1587.8047,7.80366419,7.80%,1587.8047,"$1,587.80 ",1576.12,"$1,576.12 ",1587.8047,"$1,587.80 ",1565.2201,"$1,565.22 ",5077465,-0.0159,-0.02%,5077465,5/15/18,15-May-18,-25.42
"$1,587.28 ",1587.28,"$1,594.43 ",1594.43,"$1,576.67 ",1576.67,"$1,577.50 ",1577.5,7.866000112,7.87%,1577.5,"$1,577.50 ",1587.28,"$1,587.28 ",1594.43,"$1,594.43 ",1576.67,"$1,576.67 ",2570572,0.0071,0.01%,2570572,5/16/18,16-May-18,11.16
"$1,581.76 ",1581.76,"$1,594.04 ",1594.04,"$1,573.00 ",1573,"$1,580.56 ",1580.56,7.83516729,7.84%,1580.56,"$1,580.56 ",1581.76,"$1,581.76 ",1594.04,"$1,594.04 ",1573,"$1,573.00 ",2147606,-0.0035,0.00%,2147606,5/17/18,17-May-18,-5.52
"$1,574.37 ",1574.37,"$1,583.59 ",1583.5903,"$1,572.10 ",1572.1,"$1,581.33 ",1581.33,7.793889292,7.79%,1581.33,"$1,581.33 ",1574.37,"$1,574.37 ",1583.5903,"$1,583.59 ",1572.1,"$1,572.10 ",2642584,-0.0047,0.00%,2642584,5/18/18,18-May-18,-7.39
"$1,585.46 ",1585.46,"$1,592.05 ",1592.05,"$1,575.00 ",1575,"$1,585.00 ",1585,7.855834218,7.86%,1585,"$1,585.00 ",1585.46,"$1,585.46 ",1592.05,"$1,592.05 ",1575,"$1,575.00 ",2925235,0.007,0.01%,2925235,5/21/18,21-May-18,11.09
"$1,581.40 ",1581.4,"$1,589.89 ",1589.89,"$1,575.25 ",1575.25,"$1,589.89 ",1589.89,7.833156454,7.83%,1589.89,"$1,589.89 ",1581.4,"$1,581.40 ",1589.89,"$1,589.89 ",1575.25,"$1,575.25 ",2115639,-0.0026,0.00%,2115639,5/22/18,22-May-18,-4.06
"$1,601.86 ",1601.86,"$1,601.86 ",1601.86,"$1,566.34 ",1566.34,"$1,571.05 ",1571.05,7.947438977,7.95%,1571.05,"$1,571.05 ",1601.86,"$1,601.86 ",1601.86,"$1,601.86 ",1566.34,"$1,566.34 ",3361892,0.0129,0.01%,3361892,5/23/18,23-May-18,20.46
"$1,603.07 ",1603.07,"$1,608.24 ",1608.24,"$1,588.38 ",1588.38,"$1,598.03 ",1598.03,7.954197621,7.95%,1598.03,"$1,598.03 ",1603.07,"$1,603.07 ",1608.24,"$1,608.24 ",1588.38,"$1,588.38 ",3429975,0.0008,0.00%,3429975,5/24/18,24-May-18,1.21
"$1,610.15 ",1610.15,"$1,614.12 ",1614.12,"$1,600.45 ",1600.4474,"$1,603.00 ",1603,7.993744065,7.99%,1603,"$1,603.00 ",1610.15,"$1,610.15 ",1614.12,"$1,614.12 ",1600.4474,"$1,600.45 ",2698400,0.0044,0.00%,2698400,5/25/18,25-May-18,7.08
"$1,612.87 ",1612.87,"$1,621.79 ",1621.79,"$1,600.15 ",1600.15,"$1,600.71 ",1600.7089,8.00893705,8.01%,1600.7089,"$1,600.71 ",1612.87,"$1,612.87 ",1621.79,"$1,621.79 ",1600.15,"$1,600.15 ",3846477,0.0017,0.00%,3846477,5/29/18,29-May-18,2.72
"$1,624.89 ",1624.89,"$1,626.00 ",1626,"$1,612.93 ",1612.93,"$1,618.10 ",1618.1,8.076076635,8.08%,1618.1,"$1,618.10 ",1624.89,"$1,624.89 ",1626,"$1,626.00 ",1612.93,"$1,612.93 ",2907357,0.0075,0.01%,2907357,5/30/18,30-May-18,12.02
"$1,629.62 ",1629.62,"$1,635.00 ",1635,"$1,621.35 ",1621.35,"$1,623.00 ",1623,8.102496788,8.10%,1623,"$1,623.00 ",1629.62,"$1,629.62 ",1635,"$1,635.00 ",1621.35,"$1,621.35 ",3166330,0.0029,0.00%,3166330,5/31/18,31-May-18,4.73
"$1,641.54 ",1641.54,"$1,646.73 ",1646.7299,"$1,635.09 ",1635.09,"$1,637.03 ",1637.03,8.169077808,8.17%,1637.03,"$1,637.03 ",1641.54,"$1,641.54 ",1646.7299,"$1,646.73 ",1635.09,"$1,635.09 ",3313385,0.0073,0.01%,3313385,6/1/18,1-Jun-18,11.92
"$1,665.27 ",1665.27,"$1,665.68 ",1665.68,"$1,645.49 ",1645.49,"$1,648.90 ",1648.9,8.301625426,8.30%,1648.9,"$1,648.90 ",1665.27,"$1,665.27 ",1665.68,"$1,665.68 ",1645.49,"$1,645.49 ",3187737,0.0145,0.01%,3187737,6/4/18,4-Jun-18,23.73
"$1,696.35 ",1696.35,"$1,699.00 ",1699,"$1,670.06 ",1670.06,"$1,672.99 ",1672.99,8.475227615,8.48%,1672.99,"$1,672.99 ",1696.35,"$1,696.35 ",1699,"$1,699.00 ",1670.06,"$1,670.06 ",4782177,0.0187,0.02%,4782177,6/5/18,5-Jun-18,31.08
"$1,695.75 ",1695.75,"$1,714.50 ",1714.5,"$1,686.47 ",1686.47,"$1,704.51 ",1704.51,8.471876222,8.47%,1704.51,"$1,704.51 ",1695.75,"$1,695.75 ",1714.5,"$1,714.50 ",1686.47,"$1,686.47 ",5473213,-0.0004,0.00%,5473213,6/6/18,6-Jun-18,-0.6
"$1,689.30 ",1689.3,"$1,699.90 ",1699.9,"$1,676.10 ",1676.105,"$1,698.56 ",1698.5576,8.43584874,8.44%,1698.5576,"$1,698.56 ",1689.3,"$1,689.30 ",1699.9,"$1,699.90 ",1676.105,"$1,676.10 ",3765687,-0.0038,0.00%,3765687,6/7/18,7-Jun-18,-6.45
"$1,683.99 ",1683.99,"$1,689.44 ",1689.44,"$1,673.01 ",1673.01,"$1,681.12 ",1681.12,8.406188907,8.41%,1681.12,"$1,681.12 ",1683.99,"$1,683.99 ",1689.44,"$1,689.44 ",1673.01,"$1,673.01 ",2955110,-0.0031,0.00%,2955110,6/8/18,8-Jun-18,-5.31
"$1,689.12 ",1689.12,"$1,694.24 ",1694.2436,"$1,680.59 ",1680.5923,"$1,681.51 ",1681.51,8.434843322,8.43%,1681.51,"$1,681.51 ",1689.12,"$1,689.12 ",1694.2436,"$1,694.24 ",1680.5923,"$1,680.59 ",2335484,0.003,0.00%,2335484,6/11/18,11-Jun-18,5.13
"$1,698.75 ",1698.75,"$1,699.51 ",1699.51,"$1,691.52 ",1691.5235,"$1,693.00 ",1693,8.48863319,8.49%,1693,"$1,693.00 ",1698.75,"$1,698.75 ",1699.51,"$1,699.51 ",1691.5235,"$1,691.52 ",2259215,0.0057,0.01%,2259215,6/12/18,12-Jun-18,9.63
"$1,704.86 ",1704.86,"$1,713.75 ",1713.75,"$1,700.12 ",1700.12,"$1,702.81 ",1702.81,8.522761548,8.52%,1702.81,"$1,702.81 ",1704.86,"$1,704.86 ",1713.75,"$1,713.75 ",1700.12,"$1,700.12 ",3327529,0.0036,0.00%,3327529,6/13/18,13-Jun-18,6.11
"$1,723.86 ",1723.86,"$1,724.80 ",1724.8,"$1,708.87 ",1708.87,"$1,713.48 ",1713.48,8.628889013,8.63%,1713.48,"$1,713.48 ",1723.86,"$1,723.86 ",1724.8,"$1,724.80 ",1708.87,"$1,708.87 ",3174415,0.0111,0.01%,3174415,6/14/18,14-Jun-18,19
"$1,715.97 ",1715.97,"$1,720.87 ",1720.87,"$1,708.52 ",1708.52,"$1,714.00 ",1714,8.584818187,8.58%,1714,"$1,714.00 ",1715.97,"$1,715.97 ",1720.87,"$1,720.87 ",1708.52,"$1,708.52 ",4777646,-0.0046,0.00%,4777646,6/15/18,15-Jun-18,-7.89
"$1,723.79 ",1723.79,"$1,726.74 ",1726.7404,"$1,702.56 ",1702.56,"$1,706.26 ",1706.26,8.628498017,8.63%,1706.26,"$1,706.26 ",1723.79,"$1,723.79 ",1726.7404,"$1,726.74 ",1702.56,"$1,702.56 ",3107742,0.0046,0.00%,3107742,6/18/18,18-Jun-18,7.82
"$1,734.78 ",1734.78,"$1,736.11 ",1736.11,"$1,700.39 ",1700.39,"$1,709.04 ",1709.04,8.689884377,8.69%,1709.04,"$1,709.04 ",1734.78,"$1,734.78 ",1736.11,"$1,736.11 ",1700.39,"$1,700.39 ",4290117,0.0064,0.01%,4290117,6/19/18,19-Jun-18,10.99
"$1,750.08 ",1750.08,"$1,762.93 ",1762.93,"$1,741.36 ",1741.36,"$1,742.50 ",1742.5,8.775344914,8.78%,1742.5,"$1,742.50 ",1750.08,"$1,750.08 ",1762.93,"$1,762.93 ",1741.36,"$1,741.36 ",4332591,0.0088,0.01%,4332591,6/20/18,20-Jun-18,15.3
"$1,730.22 ",1730.22,"$1,763.10 ",1763.1,"$1,717.56 ",1717.56,"$1,760.00 ",1760,8.664413785,8.66%,1760,"$1,760.00 ",1730.22,"$1,730.22 ",1763.1,"$1,763.10 ",1717.56,"$1,717.56 ",4941148,-0.0113,-0.01%,4941148,6/21/18,21-Jun-18,-19.86
"$1,715.67 ",1715.67,"$1,743.00 ",1743,"$1,711.90 ",1711.9,"$1,742.62 ",1742.62,8.58314249,8.58%,1742.62,"$1,742.62 ",1715.67,"$1,715.67 ",1743,"$1,743.00 ",1711.9,"$1,711.90 ",4075124,-0.0084,-0.01%,4075124,6/22/18,22-Jun-18,-14.55
"$1,663.15 ",1663.15,"$1,705.00 ",1705,"$1,646.31 ",1646.3089,"$1,702.51 ",1702.51,8.289783835,8.29%,1702.51,"$1,702.51 ",1663.15,"$1,663.15 ",1705,"$1,705.00 ",1646.3089,"$1,646.31 ",7511196,-0.0306,-0.03%,7511196,6/25/18,25-Jun-18,-52.52
"$1,691.09 ",1691.09,"$1,701.56 ",1701.565,"$1,663.34 ",1663.34,"$1,672.37 ",1672.37,8.445847065,8.45%,1672.37,"$1,672.37 ",1691.09,"$1,691.09 ",1701.565,"$1,701.56 ",1663.34,"$1,663.34 ",4386585,0.0168,0.02%,4386585,6/26/18,26-Jun-18,27.94
"$1,660.51 ",1660.51,"$1,711.95 ",1711.95,"$1,660.00 ",1660,"$1,708.11 ",1708.11,8.275037703,8.28%,1708.11,"$1,708.11 ",1660.51,"$1,660.51 ",1711.95,"$1,711.95 ",1660,"$1,660.00 ",4872201,-0.0181,-0.02%,4872201,6/27/18,27-Jun-18,-30.58
"$1,701.45 ",1701.45,"$1,705.50 ",1705.5,"$1,661.17 ",1661.1738,"$1,672.54 ",1672.54,8.503714461,8.50%,1672.54,"$1,672.54 ",1701.45,"$1,701.45 ",1705.5,"$1,705.50 ",1661.1738,"$1,661.17 ",4529700,0.0247,0.02%,4529700,6/28/18,28-Jun-18,40.94
"$1,699.80 ",1699.8,"$1,723.41 ",1723.41,"$1,694.32 ",1694.3156,"$1,717.00 ",1717,8.494498129,8.49%,1717,"$1,717.00 ",1699.8,"$1,699.80 ",1723.41,"$1,723.41 ",1694.3156,"$1,694.32 ",4543508,-0.001,0.00%,4543508,6/29/18,29-Jun-18,-1.65
"$1,713.78 ",1713.78,"$1,713.89 ",1713.89,"$1,678.06 ",1678.06,"$1,682.70 ",1682.7,8.5725856,8.57%,1682.7,"$1,682.70 ",1713.78,"$1,713.78 ",1713.89,"$1,713.89 ",1678.06,"$1,678.06 ",3185696,0.0082,0.01%,3185696,7/2/18,2-Jul-18,13.98
"$1,693.96 ",1693.96,"$1,725.00 ",1725,"$1,692.48 ",1692.48,"$1,723.96 ",1723.96,8.461877898,8.46%,1723.96,"$1,723.96 ",1693.96,"$1,693.96 ",1725,"$1,725.00 ",1692.48,"$1,692.48 ",2177276,-0.0116,-0.01%,2177276,7/3/18,3-Jul-18,-19.82
"$1,699.73 ",1699.73,"$1,710.69 ",1710.69,"$1,682.15 ",1682.1501,"$1,705.38 ",1705.38,8.494107133,8.49%,1705.38,"$1,705.38 ",1699.73,"$1,699.73 ",1710.69,"$1,710.69 ",1682.1501,"$1,682.15 ",2983110,0.0034,0.00%,2983110,7/5/18,5-Jul-18,5.77
"$1,710.63 ",1710.63,"$1,715.27 ",1715.268,"$1,691.67 ",1691.67,"$1,696.00 ",1696,8.554990784,8.55%,1696,"$1,696.00 ",1710.63,"$1,710.63 ",1715.268,"$1,715.27 ",1691.67,"$1,691.67 ",2650262,0.0064,0.01%,2650262,7/6/18,6-Jul-18,10.9
"$1,739.02 ",1739.02,"$1,739.56 ",1739.56,"$1,716.23 ",1716.23,"$1,724.05 ",1724.05,8.713567559,8.71%,1724.05,"$1,724.05 ",1739.02,"$1,739.02 ",1739.56,"$1,739.56 ",1716.23,"$1,716.23 ",3011988,0.0166,0.02%,3011988,7/9/18,9-Jul-18,28.39
"$1,743.07 ",1743.07,"$1,750.00 ",1750,"$1,731.00 ",1731,"$1,738.53 ",1738.53,8.736189465,8.74%,1738.53,"$1,738.53 ",1743.07,"$1,743.07 ",1750,"$1,750.00 ",1731,"$1,731.00 ",3002905,0.0023,0.00%,3002905,7/10/18,10-Jul-18,4.05
"$1,755.00 ",1755,"$1,756.96 ",1756.96,"$1,734.00 ",1734,"$1,737.99 ",1737.99,8.802826342,8.80%,1737.99,"$1,737.99 ",1755,"$1,755.00 ",1756.96,"$1,756.96 ",1734,"$1,734.00 ",3209782,0.0068,0.01%,3209782,7/11/18,11-Jul-18,11.93
"$1,796.62 ",1796.62,"$1,798.00 ",1798,"$1,762.18 ",1762.18,"$1,764.51 ",1764.51,9.035301346,9.04%,1764.51,"$1,764.51 ",1796.62,"$1,796.62 ",1798,"$1,798.00 ",1762.18,"$1,762.18 ",4532743,0.0237,0.02%,4532743,7/12/18,12-Jul-18,41.62
"$1,813.03 ",1813.03,"$1,815.30 ",1815.3,"$1,795.22 ",1795.225,"$1,803.93 ",1803.93,9.126961962,9.13%,1803.93,"$1,803.93 ",1813.03,"$1,813.03 ",1815.3,"$1,815.30 ",1795.225,"$1,795.22 ",4386679,0.0091,0.01%,4386679,7/13/18,13-Jul-18,16.41
"$1,822.49 ",1822.49,"$1,841.95 ",1841.95,"$1,814.45 ",1814.45,"$1,821.95 ",1821.95,9.179802268,9.18%,1821.95,"$1,821.95 ",1822.49,"$1,822.49 ",1841.95,"$1,841.95 ",1814.45,"$1,814.45 ",5466195,0.0052,0.01%,5466195,7/16/18,16-Jul-18,9.46
"$1,843.93 ",1843.93,"$1,851.69 ",1851.69,"$1,797.38 ",1797.3838,"$1,811.56 ",1811.56,9.299558733,9.30%,1811.56,"$1,811.56 ",1843.93,"$1,843.93 ",1851.69,"$1,851.69 ",1797.3838,"$1,797.38 ",5682881,0.0118,0.01%,5682881,7/17/18,17-Jul-18,21.44
"$1,842.92 ",1842.92,"$1,858.88 ",1858.88,"$1,831.27 ",1831.27,"$1,848.00 ",1848,9.293917221,9.29%,1848,"$1,848.00 ",1842.92,"$1,842.92 ",1858.88,"$1,858.88 ",1831.27,"$1,831.27 ",4861913,-0.0005,0.00%,4861913,7/18/18,18-Jul-18,-1.01
"$1,812.97 ",1812.97,"$1,841.00 ",1841,"$1,811.27 ",1811.27,"$1,829.46 ",1829.46,9.126626822,9.13%,1829.46,"$1,829.46 ",1812.97,"$1,812.97 ",1841,"$1,841.00 ",1811.27,"$1,811.27 ",4676942,-0.0163,-0.02%,4676942,7/19/18,19-Jul-18,-29.95
"$1,813.70 ",1813.7,"$1,834.84 ",1834.84,"$1,810.06 ",1810.06,"$1,825.01 ",1825.01,9.130704351,9.13%,1825.01,"$1,825.01 ",1813.7,"$1,813.70 ",1834.84,"$1,834.84 ",1810.06,"$1,810.06 ",3891566,0.0004,0.00%,3891566,7/20/18,20-Jul-18,0.73
"$1,802.00 ",1802,"$1,819.00 ",1819,"$1,769.99 ",1769.99,"$1,812.21 ",1812.21,9.065352176,9.07%,1812.21,"$1,812.21 ",1802,"$1,802.00 ",1819,"$1,819.00 ",1769.99,"$1,769.99 ",3888462,-0.0065,-0.01%,3888462,7/23/18,23-Jul-18,-11.7
"$1,829.24 ",1829.24,"$1,840.00 ",1840,"$1,809.38 ",1809.3829,"$1,829.01 ",1829.01,9.217505446,9.22%,1829.01,"$1,829.01 ",1829.24,"$1,829.24 ",1840,"$1,840.00 ",1809.3829,"$1,809.38 ",4278723,0.0151,0.02%,4278723,7/24/18,24-Jul-18,27.24
"$1,863.61 ",1863.61,"$1,863.84 ",1863.84,"$1,822.64 ",1822.64,"$1,829.30 ",1829.3,9.409484444,9.41%,1829.3,"$1,829.30 ",1863.61,"$1,863.61 ",1863.84,"$1,863.84 ",1822.64,"$1,822.64 ",3836333,0.0188,0.02%,3836333,7/25/18,25-Jul-18,34.37
"$1,808.00 ",1808,"$1,844.68 ",1844.68,"$1,804.50 ",1804.5,"$1,839.00 ",1839,9.098866112,9.10%,1839,"$1,839.00 ",1808,"$1,808.00 ",1844.68,"$1,844.68 ",1804.5,"$1,804.50 ",9924371,-0.0298,-0.03%,9924371,7/26/18,26-Jul-18,-55.61
"$1,817.27 ",1817.27,"$1,880.05 ",1880.05,"$1,806.53 ",1806.53,"$1,876.05 ",1876.05,9.150645143,9.15%,1876.05,"$1,876.05 ",1817.27,"$1,817.27 ",1880.05,"$1,880.05 ",1806.53,"$1,806.53 ",9680959,0.0051,0.01%,9680959,7/27/18,27-Jul-18,9.27
"$1,779.22 ",1779.22,"$1,829.50 ",1829.5,"$1,766.02 ",1766.02,"$1,827.33 ",1827.33,8.938110931,8.94%,1827.33,"$1,827.33 ",1779.22,"$1,779.22 ",1829.5,"$1,829.50 ",1766.02,"$1,766.02 ",6562321,-0.0209,-0.02%,6562321,7/30/18,30-Jul-18,-38.05
"$1,777.44 ",1777.44,"$1,801.83 ",1801.83,"$1,739.32 ",1739.32,"$1,786.49 ",1786.49,8.928168463,8.93%,1786.49,"$1,786.49 ",1777.44,"$1,777.44 ",1801.83,"$1,801.83 ",1739.32,"$1,739.32 ",5738713,-0.001,0.00%,5738713,7/31/18,31-Jul-18,-1.78
"$1,797.17 ",1797.17,"$1,798.44 ",1798.4365,"$1,776.02 ",1776.02,"$1,784.00 ",1784,9.038373457,9.04%,1784,"$1,784.00 ",1797.17,"$1,797.17 ",1798.4365,"$1,798.44 ",1776.02,"$1,776.02 ",4153096,0.0111,0.01%,4153096,8/1/18,1-Aug-18,19.73
"$1,834.33 ",1834.33,"$1,836.56 ",1836.56,"$1,786.00 ",1786,"$1,788.77 ",1788.77,9.245936435,9.25%,1788.77,"$1,788.77 ",1834.33,"$1,834.33 ",1836.56,"$1,836.56 ",1786,"$1,786.00 ",4354681,0.0207,0.02%,4354681,8/2/18,2-Aug-18,37.16
"$1,823.29 ",1823.29,"$1,841.00 ",1841,"$1,821.50 ",1821.501,"$1,837.74 ",1837.7436,9.184270793,9.18%,1837.7436,"$1,837.74 ",1823.29,"$1,823.29 ",1841,"$1,841.00 ",1821.501,"$1,821.50 ",3460487,-0.006,-0.01%,3460487,8/3/18,3-Aug-18,-11.04
"$1,847.75 ",1847.75,"$1,847.77 ",1847.77,"$1,818.92 ",1818.92,"$1,825.81 ",1825.81,9.320895939,9.32%,1825.81,"$1,825.81 ",1847.75,"$1,847.75 ",1847.77,"$1,847.77 ",1818.92,"$1,818.92 ",3391825,0.0134,0.01%,3391825,8/6/18,6-Aug-18,24.46
"$1,862.48 ",1862.48,"$1,869.72 ",1869.72,"$1,846.27 ",1846.2673,"$1,854.53 ",1854.53,9.403172653,9.40%,1854.53,"$1,854.53 ",1862.48,"$1,862.48 ",1869.72,"$1,869.72 ",1846.2673,"$1,846.27 ",3377473,0.008,0.01%,3377473,8/7/18,7-Aug-18,14.73
"$1,886.52 ",1886.52,"$1,891.51 ",1891.51,"$1,854.50 ",1854.5,"$1,861.00 ",1861,9.537451824,9.54%,1861,"$1,861.00 ",1886.52,"$1,886.52 ",1891.51,"$1,891.51 ",1854.5,"$1,854.50 ",3963017,0.0129,0.01%,3963017,8/8/18,8-Aug-18,24.04
"$1,898.52 ",1898.52,"$1,914.57 ",1914.57,"$1,877.48 ",1877.48,"$1,882.00 ",1882,9.604479696,9.60%,1882,"$1,882.00 ",1898.52,"$1,898.52 ",1914.57,"$1,914.57 ",1877.48,"$1,877.48 ",4860374,0.0064,0.01%,4860374,8/9/18,9-Aug-18,12
"$1,886.30 ",1886.3,"$1,899.50 ",1899.5,"$1,878.21 ",1878.2125,"$1,888.51 ",1888.51,9.536222979,9.54%,1888.51,"$1,888.51 ",1886.3,"$1,886.30 ",1899.5,"$1,899.50 ",1878.2125,"$1,878.21 ",3639927,-0.0064,-0.01%,3639927,8/10/18,10-Aug-18,-12.22
"$1,896.20 ",1896.2,"$1,925.00 ",1925,"$1,893.67 ",1893.67,"$1,898.50 ",1898.5,9.591520974,9.59%,1898.5,"$1,898.50 ",1896.2,"$1,896.20 ",1925,"$1,925.00 ",1893.67,"$1,893.67 ",5531475,0.0052,0.01%,5531475,8/13/18,13-Aug-18,9.9
"$1,919.65 ",1919.65,"$1,921.01 ",1921.01,"$1,900.00 ",1900,"$1,919.39 ",1919.39,9.722504608,9.72%,1919.39,"$1,919.39 ",1919.65,"$1,919.65 ",1921.01,"$1,921.01 ",1900,"$1,900.00 ",3986123,0.0124,0.01%,3986123,8/14/18,14-Aug-18,23.45
